"id","preparationPercent","lat","long","postalCode","investorId","villageId","provinceName","regencyName","districtName","villageName","createdAt","updatedAt","districtId","provinceId","regencyId","preparationEnd","preparationStart","statusId"
"01.214.4189","0","0","0",,"INVSBVV4FA",,"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI BARAT","Belum diisi","2026-02-05 01:06:17.31","2026-02-05 01:06:17.31",,,,,,"3"
"01.214.4190","0","0","0",,,,"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI UTARA TIMUR","WAISUM","2026-02-05 01:07:28.762","2026-02-05 01:07:28.762",,,,,,"1"
"01.214.4191","0","0","0",,,,"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI UTARA TIMUR","PELITA JAYA","2026-02-05 01:07:28.737","2026-02-05 01:07:28.737",,,,,,"1"
"01.214.4192","0","0","0",,,,"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI UTARA TIMUR","KAWATA","2026-02-05 01:07:28.715","2026-02-05 01:07:28.715",,,,,,"1"
"01.214.4193","30","0","0",,"INVSBFEAHP",,"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI TENGAH","WAILOBA","2026-02-05 01:07:28.693","2026-02-05 01:07:28.693",,,,,,"3"
"01.214.4194","0","0","0",,,,"MALUKU UTARA","KAB. KEPULAUAN SULA","MANGOLI SELATAN","AUPONHIA","2026-02-05 01:07:28.644","2026-02-05 01:07:28.644",,,,,,"1"
"01.214.4195","40","1.82309","125.607438","97793","INVSNAONG9",,"Belum diisi","Belum diisi","Belum diisi","SANIAHAYA","2026-02-05 01:07:28.622","2026-02-05 01:07:28.622",,,,,,"3"
"01.214.4196","40","1.810972","125.586517","97793","INVSNAONG9",,"Belum diisi","Belum diisi","Belum diisi","MODAPUHI","2026-02-05 01:07:28.578","2026-02-05 01:07:28.578",,,,,,"3"
"01.214.4197","40","1.779303","125.510584","97793","INVSNAONG9",,"Belum diisi","Belum diisi","Belum diisi","PASTABULU","2026-02-05 01:07:28.534","2026-02-05 01:07:28.534",,,,,,"3"
"01.214.4198","40","1.827612","125.681102","97793","INVSNAONG9",,"Belum diisi","Belum diisi","Belum diisi","MODAPIA","2026-02-05 01:07:28.49","2026-02-05 01:07:28.49",,,,,,"3"
"01.214.4199","40","1.807531","125.527269","97793","INVSNAONG9",,"Belum diisi","Belum diisi","Belum diisi","MINALULI","2026-02-05 01:07:28.447","2026-02-05 01:07:28.447",,,,,,"3"
"01.214.4200","10","0","0",,"INVST2NQT0",,"MALUKU UTARA","KOTA TERNATE","PULAU BATANG DUA","TIFURE","2026-02-05 01:07:28.403","2026-02-05 01:07:28.403",,,,,,"3"
"01.214.4201","10","0","0",,"INVST2NQT0",,"MALUKU UTARA","KOTA TERNATE","PULAU BATANG DUA","LELEWI","2026-02-05 01:07:28.359","2026-02-05 01:07:28.359",,,,,,"3"
"01.214.4202","60","0","0",,"INVSJLYVNZ",,"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU BARAT","Belum diisi","2026-02-05 01:06:17.266","2026-02-05 01:06:17.266",,,,,,"3"
"01.214.4203","30","0","0",,"INVSQVNRYW",,"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU TIMUR","PENU","2026-02-05 01:07:28.315","2026-02-05 01:07:28.315",,,,,,"3"
"01.214.4204","20","0","0",,"INVSUNJ9LZ",,"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU TIMUR","PARIGI","2026-02-05 01:07:28.271","2026-02-05 01:07:28.271",,,,,,"3"
"01.214.4205","20","0","0",,"INVSQVNRYW",,"MALUKU UTARA","KAB. PULAU TALIABU","TALIABU TIMUR","TUBANG","2026-02-05 01:07:28.226","2026-02-05 01:07:28.226",,,,,,"3"
"01.214.4206","100","-1.787903","125.28793","97794","INVSR12YMK",,"Belum diisi","Belum diisi","Belum diisi","SAMUYA","2026-02-05 01:07:28.183","2026-02-05 01:07:28.183",,,,,,"4"
"01.214.4207","60","0","0",,"INVSF0FQOW",,"MALUKU UTARA","KAB. PULAU TALIABU","TABONA","Belum diisi","2026-02-05 01:06:17.223","2026-02-05 01:06:17.223",,,,,,"3"
"01.214.4208","100","0.734688","127.378511","97851","INVSHPBCDT",,"Belum diisi","Belum diisi","Belum diisi","MAITARA TENGAH","2026-02-05 01:07:28.14","2026-02-05 01:07:28.14",,,,,,"4"
"01.214.4209","100","0.719562","127.426617","97851","INVSETDSEC",,"MALUKU UTARA","KOTA TIDORE KEPULAUAN","TIDORE UTARA","RUM","2026-02-05 01:07:28.096","2026-02-05 01:07:28.096",,,,,,"4"
"01.214.4210","0","0","0",,"INVS3YRLIF",,"PAPUA BARAT","KAB. MANOKWARI","MANOKWARI UTARA","PAMI","2026-02-05 01:07:28.038","2026-02-05 01:07:28.038",,,,,,"3"
"01.214.4211","10","-0.760174","134.000556",,"INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:17.168","2026-02-05 01:06:17.168",,,,,,"3"
"01.214.4212","10","-0.7617","133.8471",,"INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:17.124","2026-02-05 01:06:17.124",,,,,,"3"
"01.214.4213","10","-1.15","134.1","98315","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","WARKAPI","2026-02-05 01:07:27.987","2026-02-05 01:07:27.987",,,,,,"3"
"01.214.4214","10","-1.1735","134.1467","98315","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","WARAMI","2026-02-05 01:07:27.943","2026-02-05 01:07:27.943",,,,,,"3"
"01.214.4215","10","0","0","98315","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","IMBOITI","2026-02-05 01:07:27.897","2026-02-05 01:07:27.897",,,,,,"3"
"01.214.4216","10","-1.15","134.1","98315","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:17.08","2026-02-05 01:06:17.08",,,,,,"3"
"01.214.4217","60","0","0",,"INVSP5UB6R",,"PAPUA BARAT","KAB. MANOKWARI","MANOKWARI TIMUR","MANSINAM","2026-02-05 01:07:27.851","2026-02-05 01:07:27.851",,,,,,"3"
"01.214.4218","10","0","0",,"INVSBZEKM7",,"PAPUA BARAT","KAB. FAK FAK","FAK-FAK TIMUR","Belum diisi","2026-02-05 01:06:17.015","2026-02-05 01:06:17.015",,,,,,"3"
"01.214.4219","50","0","0",,"INVSBZEKM7",,"PAPUA BARAT","KAB. FAK FAK","FAK-FAK TIMUR","Belum diisi","2026-02-05 01:06:16.969","2026-02-05 01:06:16.969",,,,,,"3"
"01.214.4220","0","0","0",,,,"PAPUA BARAT","KAB. FAK FAK","FAK-FAK TIMUR","Belum diisi","2026-02-05 01:06:16.924","2026-02-05 01:06:16.924",,,,,,"1"
"01.214.4221","30","0","0",,"INVSBZEKM7",,"PAPUA BARAT","KAB. FAK FAK","FAK-FAK TIMUR","Belum diisi","2026-02-05 01:06:16.901","2026-02-05 01:06:16.901",,,,,,"3"
"01.214.4222","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","FAK-FAK TIMUR","Belum diisi","2026-02-05 01:06:16.85","2026-02-05 01:06:16.85",,,,,,"3"
"01.214.4223","45","0","0","98032","INVSUGQKXH",,"Belum diisi","Belum diisi","Belum diisi","MALAKULI","2026-02-05 01:06:16.795","2026-02-05 01:06:16.795",,,,,,"3"
"01.214.4224","30","0","0",,"INVS9IUGQE",,"PAPUA BARAT","KAB. FAK FAK","KARAS","Belum diisi","2026-02-05 01:06:16.752","2026-02-05 01:06:16.752",,,,,,"3"
"01.214.4225","50","0","0",,"INVS9IUGQE",,"PAPUA BARAT","KAB. FAK FAK","KARAS","Belum diisi","2026-02-05 01:06:16.707","2026-02-05 01:06:16.707",,,,,,"3"
"01.214.4226","50","0","0",,"INVS9IUGQE",,"PAPUA BARAT","KAB. FAK FAK","KARAS","Belum diisi","2026-02-05 01:06:16.662","2026-02-05 01:06:16.662",,,,,,"3"
"01.214.4227","40","0","0",,"INVSA9Y1XT",,"PAPUA BARAT","KAB. FAK FAK","KARAS","Belum diisi","2026-02-05 01:06:16.619","2026-02-05 01:06:16.619",,,,,,"3"
"01.214.4228","50","0","0",,"INVSA9Y1XT",,"PAPUA BARAT","KAB. FAK FAK","KARAS","Belum diisi","2026-02-05 01:06:16.576","2026-02-05 01:06:16.576",,,,,,"3"
"01.214.4229","40","0","0",,"INVSA9Y1XT",,"PAPUA BARAT","KAB. FAK FAK","KARAS","Belum diisi","2026-02-05 01:06:16.532","2026-02-05 01:06:16.532",,,,,,"3"
"01.214.4230","70","0","0","98017","INVSUGQKXH",,"Belum diisi","Belum diisi","Belum diisi","WARGEP","2026-02-05 01:06:16.489","2026-02-05 01:06:16.489",,,,,,"3"
"01.214.4231","50","0","0",,"INVSK8AFBM",,"PAPUA BARAT","KAB. FAK FAK","KRAMONGMONGGA","Belum diisi","2026-02-05 01:06:16.445","2026-02-05 01:06:16.445",,,,,,"3"
"01.214.4232","60","-2.892459","132.053726","98025","INVSJJ74HH",,"Belum diisi","Belum diisi","Belum diisi","SIPATNANAM","2026-02-05 01:06:16.4","2026-02-05 01:06:16.4",,,,,,"3"
"01.214.4233","10","0","0",,"INVSK8AFBM",,"PAPUA BARAT","KAB. FAK FAK","WARTUTIN","Belum diisi","2026-02-05 01:06:16.357","2026-02-05 01:06:16.357",,,,,,"3"
"01.214.4234","50","-2.940852","132.134656","98025","INVSJJ74HH",,"Belum diisi","Belum diisi","Belum diisi","WARTUTIN","2026-02-05 01:06:16.314","2026-02-05 01:06:16.314",,,,,,"3"
"01.214.4235","10","-3.557","132.85","98025","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:16.27","2026-02-05 01:06:16.27",,,,,,"3"
"01.214.4236","55","-2.926961","132.181866","98025","INVSSNZDUQ",,"PAPUA BARAT","KAB. FAK FAK","WARTUTIN","WERPIGAN","2026-02-05 01:06:16.227","2026-02-05 01:06:16.227",,,,,,"3"
"01.214.4237","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","FAKFAK TIMUR TENGAH","Belum diisi","2026-02-05 01:06:16.184","2026-02-05 01:06:16.184",,,,,,"3"
"01.214.4238","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","FAKFAK TIMUR TENGAH","Belum diisi","2026-02-05 01:06:16.14","2026-02-05 01:06:16.14",,,,,,"3"
"01.214.4239","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","FAKFAK TIMUR TENGAH","Belum diisi","2026-02-05 01:06:16.093","2026-02-05 01:06:16.093",,,,,,"3"
"01.214.4240","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","ARGUNI","Belum diisi","2026-02-05 01:06:16.05","2026-02-05 01:06:16.05",,,,,,"3"
"01.214.4241","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","ARGUNI","Belum diisi","2026-02-05 01:06:16.005","2026-02-05 01:06:16.005",,,,,,"3"
"01.214.4242","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","ARGUNI","Belum diisi","2026-02-05 01:06:15.962","2026-02-05 01:06:15.962",,,,,,"3"
"01.214.4243","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","MBAHAMDANDARA","Belum diisi","2026-02-05 01:06:15.915","2026-02-05 01:06:15.915",,,,,,"3"
"01.214.4244","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","MBAHAMDANDARA","Belum diisi","2026-02-05 01:06:15.864","2026-02-05 01:06:15.864",,,,,,"3"
"01.214.4245","50","0","0",,"INVSURJDYX",,"PAPUA BARAT","KAB. FAK FAK","MBAHAMDANDARA","Belum diisi","2026-02-05 01:06:15.82","2026-02-05 01:06:15.82",,,,,,"3"
"01.214.4246","40","0","0",,"INVSTSE98P",,"PAPUA BARAT","KAB. FAK FAK","MBAHAMDANDARA","Belum diisi","2026-02-05 01:06:15.772","2026-02-05 01:06:15.772",,,,,,"3"
"01.214.4247","50","0","0",,"INVSTSE98P",,"PAPUA BARAT","KAB. FAK FAK","KAYAUNI","Belum diisi","2026-02-05 01:06:15.721","2026-02-05 01:06:15.721",,,,,,"3"
"01.214.4248","100","0","0","98023","INVSUGQKXH",,"Belum diisi","Belum diisi","Belum diisi","RUMBATI","2026-02-05 01:06:15.678","2026-02-05 01:06:15.678",,,,,,"4"
"01.214.4249","60","0","0",,"INVSSNZDUQ",,"PAPUA BARAT","KAB. FAK FAK","FURWAGI","Belum diisi","2026-02-05 01:06:15.635","2026-02-05 01:06:15.635",,,,,,"3"
"01.214.4250","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","FAK-FAK TIMUR","Belum diisi","2026-02-05 01:06:15.592","2026-02-05 01:06:15.592",,,,,,"3"
"01.214.4251","50","0","0",,"INVS7SLZUC",,"PAPUA BARAT","KAB. FAK FAK","ARGUNI","Belum diisi","2026-02-05 01:06:15.549","2026-02-05 01:06:15.549",,,,,,"3"
"01.214.4252","50","0","0",,"INVSURJDYX",,"PAPUA BARAT","KAB. FAK FAK","MBAHAMDANDARA","Belum diisi","2026-02-05 01:06:15.506","2026-02-05 01:06:15.506",,,,,,"3"
"01.214.4253","50","0","0",,"INVSAQY7LF",,"PAPUA BARAT","KAB. FAK FAK","MBAHAMDANDARA","Belum diisi","2026-02-05 01:06:15.463","2026-02-05 01:06:15.463",,,,,,"2"
"01.214.4254","30","0","0",,"INVSAQY7LF",,"PAPUA BARAT","KAB. FAK FAK","MBAHAMDANDARA","Belum diisi","2026-02-05 01:06:15.417","2026-02-05 01:06:15.417",,,,,,"3"
"01.214.4255","50","0","0",,"INVSGWB4CY",,"PAPUA BARAT","KAB. FAK FAK","KAYAUNI","Belum diisi","2026-02-05 01:06:15.374","2026-02-05 01:06:15.374",,,,,,"3"
"01.214.4256","0","0","0",,"INVSTSE98P",,"PAPUA BARAT","KAB. FAK FAK","KAYAUNI","Belum diisi","2026-02-05 01:06:15.331","2026-02-05 01:06:15.331",,,,,,"3"
"01.214.4257","0","0","0",,"INVSAQY7LF",,"PAPUA BARAT","KAB. FAK FAK","KAYAUNI","Belum diisi","2026-02-05 01:06:15.288","2026-02-05 01:06:15.288",,,,,,"2"
"01.214.4258","0","0","0",,,,"PAPUA BARAT","KAB. FAK FAK","KAYAUNI","Belum diisi","2026-02-05 01:06:15.244","2026-02-05 01:06:15.244",,,,,,"1"
"01.214.4259","40","-2.730954","132.083427","98023","INVSUGQKXH",,"Belum diisi","Belum diisi","Belum diisi","SENGKITI","2026-02-05 01:06:15.223","2026-02-05 01:06:15.223",,,,,,"3"
"01.214.4260","20","0","0",,"INVSB00RMM",,"PAPUA BARAT","KAB. FAK FAK","FURWAGI","Belum diisi","2026-02-05 01:06:15.178","2026-02-05 01:06:15.178",,,,,,"3"
"01.214.4261","20","0","0",,"INVSB00RMM",,"PAPUA BARAT","KAB. FAK FAK","FURWAGI","Belum diisi","2026-02-05 01:06:15.135","2026-02-05 01:06:15.135",,,,,,"3"
"01.214.4262","0","0","0",,,,"PAPUA BARAT","KAB. FAK FAK","FURWAGI","Belum diisi","2026-02-05 01:06:15.09","2026-02-05 01:06:15.09",,,,,,"1"
"01.214.4263","0","0","0",,"INVSLKQ2JB",,"PAPUA BARAT","KAB. FAK FAK","KOKAS","Belum diisi","2026-02-05 01:06:15.068","2026-02-05 01:06:15.068",,,,,,"3"
"01.214.4264","50","0","0",,"INVS7SLZUC",,"PAPUA BARAT","KAB. FAK FAK","KOKAS","Belum diisi","2026-02-05 01:06:15.024","2026-02-05 01:06:15.024",,,,,,"3"
"01.214.4265","50","-2.722193","132.428426","98016","INVSJJ74HH",,"Belum diisi","Belum diisi","Belum diisi","PATIMBURAK","2026-02-05 01:06:14.976","2026-02-05 01:06:14.976",,,,,,"3"
"01.214.4266","50","0","0",,"INVS7SLZUC",,"PAPUA BARAT","KAB. FAK FAK","KOKAS","Belum diisi","2026-02-05 01:06:14.932","2026-02-05 01:06:14.932",,,,,,"3"
"01.214.4267","50","0","0",,"INVSVRETMV",,"PAPUA BARAT","KAB. FAK FAK","KOKAS","Belum diisi","2026-02-05 01:06:14.889","2026-02-05 01:06:14.889",,,,,,"3"
"01.214.4268","0","0","0",,"INVSJJ74HH",,"PAPUA BARAT","KAB. FAK FAK","TELUK PATIPI","Belum diisi","2026-02-05 01:06:14.839","2026-02-05 01:06:14.839",,,,,,"3"
"01.214.4269","50","0","0",,"INVS2M0MHQ",,"PAPUA BARAT","KAB. FAK FAK","TELUK PATIPI","Belum diisi","2026-02-05 01:06:14.796","2026-02-05 01:06:14.796",,,,,,"3"
"01.214.4270","60","0","0",,"INVS2M0MHQ",,"PAPUA BARAT","KAB. FAK FAK","TELUK PATIPI","Belum diisi","2026-02-05 01:06:14.754","2026-02-05 01:06:14.754",,,,,,"3"
"01.214.4271","50","0","0",,"INVSURJDYX",,"PAPUA BARAT","KAB. FAK FAK","TELUK PATIPI","Belum diisi","2026-02-05 01:06:14.711","2026-02-05 01:06:14.711",,,,,,"3"
"01.214.4272","50","0","0",,"INVSGWB4CY",,"PAPUA BARAT","KAB. FAK FAK","TELUK PATIPI","Belum diisi","2026-02-05 01:06:14.663","2026-02-05 01:06:14.663",,,,,,"3"
"01.214.4273","50","0","0",,"INVSALBVCY",,"PAPUA BARAT","KAB. FAK FAK","TELUK PATIPI","Belum diisi","2026-02-05 01:06:14.615","2026-02-05 01:06:14.615",,,,,,"3"
"01.214.4274","50","-2.978136","132.272612","98013","INVSALBVCY",,"PAPUA BARAT","KAB. FAK FAK","PARIWARI","WAGOM","2026-02-05 01:06:14.566","2026-02-05 01:06:14.566",,,,,,"3"
"01.214.4275","0","0","0",,,,"PAPUA BARAT","KAB. TELUK BINTUNI","BABO","IRARUTU III","2026-02-05 01:07:27.808","2026-02-05 01:07:27.808",,,,,,"1"
"01.214.4276","0","0","0",,"INVSWQAOEZ",,"PAPUA BARAT","KAB. TELUK BINTUNI","KURI","SARBE","2026-02-05 01:07:27.778","2026-02-05 01:07:27.778",,,,,,"3"
"01.214.4277","0","0","0",,"INVSWQAOEZ",,"PAPUA BARAT","KAB. TELUK BINTUNI","TUHIBA","SIBENA RAYA","2026-02-05 01:07:27.734","2026-02-05 01:07:27.734",,,,,,"3"
"01.214.4278","0","0","0",,"INVSWQAOEZ",,"PAPUA BARAT","KAB. TELUK BINTUNI","MEYADO","Belum diisi","2026-02-05 01:06:14.522","2026-02-05 01:06:14.522",,,,,,"3"
"01.214.4279","100","-2.4257434","132.2151538","98336","INVS7BHVOY",,"PAPUA BARAT","KAB. TELUK WONDAMA","WINDESI","WINDESI","2026-02-05 01:07:27.691","2026-02-05 01:07:27.691",,,,,,"4"
"01.214.4280","10","0","0",,"INVS2FT1CJ",,"PAPUA BARAT","KAB. TELUK WONDAMA","WINDESI","SOMBOKORO","2026-02-05 01:07:27.646","2026-02-05 01:07:27.646",,,,,,"3"
"01.214.4281","10","0","0",,"INVS2FT1CJ",,"PAPUA BARAT","KAB. TELUK WONDAMA","WINDESI","YOPMEOS","2026-02-05 01:07:27.603","2026-02-05 01:07:27.603",,,,,,"3"
"01.214.4282","10","0","0",,"INVS2FT1CJ",,"PAPUA BARAT","KAB. TELUK WONDAMA","WINDESI","SANDEY","2026-02-05 01:07:27.556","2026-02-05 01:07:27.556",,,,,,"3"
"01.214.4283","10","-2.4940005","134.5501278","98345","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","AISANDAMI","2026-02-05 01:07:27.508","2026-02-05 01:07:27.508",,,,,,"3"
"01.214.4284","0","2.581246","134.469428","98362","INVSENLI5L",,"PAPUA BARAT","KAB. TELUK WONDAMA","TELUK DUAIRI","SOBEY","2026-02-05 01:07:27.462","2026-02-05 01:07:27.462",,,,,,"3"
"01.214.4285","10","-2.15","134.08","98361","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","SABUBAR","2026-02-05 01:07:27.419","2026-02-05 01:07:27.419",,,,,,"3"
"01.214.4286","10","0","0",,"INVS2FT1CJ",,"PAPUA BARAT","KAB. TELUK WONDAMA","WAMESA","AMBUAR","2026-02-05 01:07:27.371","2026-02-05 01:07:27.371",,,,,,"3"
"01.214.4287","10","0","0",,"INVS2FT1CJ",,"PAPUA BARAT","KAB. TELUK WONDAMA","WAMESA","KARUAN","2026-02-05 01:07:27.323","2026-02-05 01:07:27.323",,,,,,"3"
"01.214.4288","10","-1.7782","134.1886","98333","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","ISEREN","2026-02-05 01:07:27.278","2026-02-05 01:07:27.278",,,,,,"3"
"01.214.4289","10","-1.8651525","134.1538606","98361","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:14.479","2026-02-05 01:06:14.479",,,,,,"3"
"01.214.4290","10","-1.9069854","134.1534303","98333","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","YOMAKAN","2026-02-05 01:07:27.233","2026-02-05 01:07:27.233",,,,,,"3"
"01.214.4291","10","-1.903","134.187","98361","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:14.436","2026-02-05 01:06:14.436",,,,,,"3"
"01.214.4292","10","-1.8432","134.1815","98361","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:14.391","2026-02-05 01:06:14.391",,,,,,"3"
"01.214.4293","10","-3.0136","134.4693","98342","INVS2FT1CJ",,"Belum diisi","Belum diisi","Belum diisi","Belum diisi","2026-02-05 01:06:14.346","2026-02-05 01:06:14.346",,,,,,"3"
"01.214.4294","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","NAIKERE","Belum diisi","2026-02-05 01:06:14.302","2026-02-05 01:06:14.302",,,,,,"1"
"01.214.4295","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","NAIKERE","Belum diisi","2026-02-05 01:06:14.28","2026-02-05 01:06:14.28",,,,,,"1"
"01.214.4296","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","NAIKERE","YABORE","2026-02-05 01:07:27.188","2026-02-05 01:07:27.188",,,,,,"1"
"01.214.4297","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","NAIKERE","OYAA","2026-02-05 01:07:27.166","2026-02-05 01:07:27.166",,,,,,"1"
"01.214.4298","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","NAIKERE","Belum diisi","2026-02-05 01:06:14.258","2026-02-05 01:06:14.258",,,,,,"1"
"01.214.4299","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","ROON","YENDE","2026-02-05 01:07:27.14","2026-02-05 01:07:27.14",,,,,,"1"
"01.214.4300","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","ROON","MENARBU","2026-02-05 01:07:27.112","2026-02-05 01:07:27.112",,,,,,"1"
"01.214.4301","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","ROON","Belum diisi","2026-02-05 01:06:14.235","2026-02-05 01:06:14.235",,,,,,"1"
"01.214.4302","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","ROON","NIAB","2026-02-05 01:07:27.09","2026-02-05 01:07:27.09",,,,,,"1"
"01.214.4303","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","ROSWAR","WAPRAK","2026-02-05 01:07:27.065","2026-02-05 01:07:27.065",,,,,,"1"
"01.214.4304","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","ROSWAR","YOMBER","2026-02-05 01:07:27.043","2026-02-05 01:07:27.043",,,,,,"1"
"01.214.4305","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","NIKIWAR","WERIANGGI","2026-02-05 01:07:27.021","2026-02-05 01:07:27.021",,,,,,"1"
"01.214.4306","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","NIKIWAR","MAMISI","2026-02-05 01:07:26.998","2026-02-05 01:07:26.998",,,,,,"1"
"01.214.4307","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","NIKIWAR","WERABUR","2026-02-05 01:07:26.976","2026-02-05 01:07:26.976",,,,,,"1"
"01.214.4308","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","SOUG JAYA","REYOB","2026-02-05 01:07:26.955","2026-02-05 01:07:26.955",,,,,,"1"
"01.214.4309","0","0","0",,,,"PAPUA BARAT","KAB. TELUK WONDAMA","SOUG JAYA","YARMATUM","2026-02-05 01:07:26.933","2026-02-05 01:07:26.933",,,,,,"1"
"01.214.4310","0","0","0",,,,"NUSA TENGGARA TIMUR","KAB. KUPANG","AMFOANG TENGAH","Belum diisi","2026-02-05 01:03:50.729","2026-02-05 01:03:50.729",,,,,,"1"
"01.214.4311","0","0","0",,,,"NUSA TENGGARA TIMUR","KAB. TIMOR TENGAH SELATAN","KOTA SOE","Belum diisi","2026-02-05 01:03:50.687","2026-02-05 01:03:50.687",,,,,,"1"
"01.214.4312","0","0","0",,"INVS1SLXTK",,"PAPUA BARAT","KAB. KAIMANA","TELUK ETNA","Belum diisi","2026-02-05 01:06:14.212","2026-02-05 01:06:14.212",,,,,,"3"
"01.214.4313","0","0","0",,"INVS1SLXTK",,"PAPUA BARAT","KAB. KAIMANA","TELUK ETNA","BAMANA","2026-02-05 01:07:26.91","2026-02-05 01:07:26.91",,,,,,"3"
"01.214.4314","0","0","0",,"INVS1SLXTK",,"PAPUA BARAT","KAB. KAIMANA","TELUK ETNA","BOIYA","2026-02-05 01:07:26.867","2026-02-05 01:07:26.867",,,,,,"3"
"01.214.4315","0","0","0",,"INVSR68VKO",,"PAPUA BARAT","KAB. KAIMANA","TELUK ETNA","Belum diisi","2026-02-05 01:06:14.146","2026-02-05 01:06:14.146",,,,,,"3"
"01.214.4316","0","0","0",,"INVSFKGP3J",,"PAPUA BARAT","KAB. KAIMANA","TELUK ETNA","SIAWATAN","2026-02-05 01:07:26.818","2026-02-05 01:07:26.818",,,,,,"3"
"01.214.4317","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","TELUK ETNA","Belum diisi","2026-02-05 01:06:14.101","2026-02-05 01:06:14.101",,,,,,"1"
"01.214.4318","10","0","0",,"INVSALI4BT",,"PAPUA BARAT","KAB. KAIMANA","KAMBRAU","WAHO","2026-02-05 01:07:26.772","2026-02-05 01:07:26.772",,,,,,"3"
"01.214.4319","0","0","0",,,,"PAPUA BARAT","KAB. KAIMANA","KAMBRAU","RAUNA","2026-02-05 01:07:26.723","2026-02-05 01:07:26.723",,,,,,"1"
"01.214.4320","10","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","KAMBRAU","WERAFUTA","2026-02-05 01:07:26.701","2026-02-05 01:07:26.701",,,,,,"3"
"01.214.4321","10","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","KAMBRAU","UBIA SERMUKU","2026-02-05 01:07:26.652","2026-02-05 01:07:26.652",,,,,,"3"
"01.214.4322","10","0","0",,"INVSJZLKUK",,"PAPUA BARAT","KAB. KAIMANA","KAMBRAU","BAHUMIA","2026-02-05 01:07:26.588","2026-02-05 01:07:26.588",,,,,,"3"
"01.214.4323","10","0","0",,"INVSALI4BT",,"PAPUA BARAT","KAB. KAIMANA","KAMBRAU","WAMESA","2026-02-05 01:07:26.543","2026-02-05 01:07:26.543",,,,,,"3"
